iter	Passed	Remaining
407	5160	58076
408	5174	58086
409	5186	58067
410	5199	58058
411	5211	58037
412	5224	58028
413	5235	58000
414	5252	58032
415	5269	58064
416	5274	57969
417	5289	57979
418	5303	57988
419	5318	57993
420	5323	57900
421	5338	57908
422	5351	57906
423	5366	57915
424	5381	57929
425	5397	57952
426	5413	57972
427	5419	57889
428	5435	57917
429	5445	57872
430	5462	57910
431	5471	57858
432	5479	57793
433	5490	57760
434	5503	57751
435	5516	57743
436	5525	57695
437	5537	57678
438	5551	57676
439	5563	57659
440	5572	57610
441	5584	57593
442	5594	57544
443	5602	57489
444	5611	57436
445	5623	57423
446	5630	57349
447	5639	57300
448	5663	57407
449	5671	57341
450	5679	57281
451	5686	57213
452	5697	57188
453	5703	57113
454	5710	57044
455	5719	56992
456	5728	56943
457	5740	56926
458	5745	56840
459	5758	56835
460	5770	56814
461	5777	56746
462	5783	56674
463	5797	56672
464	5806	56624
465	5823	56658
466	5837	56657
467	5863	56776
468	5877	56780
469	5886	56738
470	5893	56666
471	5905	56654
472	5912	56585
473	5923	56562
474	5928	56479
475	5940	56457
476	5953	56452
477	5958	56370
478	5965	56305
479	5977	56288
480	5986	56238
481	5999	56236
482	6011	56223
483	6025	56219
484	6031	56149
485	6049	56192
486	6087	56415
487	6104	56440
488	6117	56434
489	6132	56440
490	6140	56387
491	6155	56402
492	6171	56422
493	6186	56432
494	6199	56424
495	6207	56371
496	6223	56389
497	6240	56415
498	6257	56441
499	6272	56455
500	6302	56595
501	6317	56601
502	6333	56623
503	6338	56546
504	6354	56558
505	6362	56507
506	6371	56462
507	6381	56432
508	6388	56366
509	6401	56356
510	6406	56280
511	6419	56268
512	6432	56259
513	6443	56239
514	6452	56189
515	6466	56190
516	6472	56123
517	6480	56076
518	6503	56146
519	6513	56114
520	6529	56136
521	6544	56145
522	6555	56119
523	6560	56043
524	6574	56043
525	6590	56054
526	6598	56005
527	6613	56012
528	6627	56016
529	6635	55967
530	6652	55989
531	6661	55944
532	6669	55892
533	6683	55895
534	6699	55915
535	6722	55986
536	6740	56021
537	6755	56031
538	6760	55951
539	6775	55957
540	6793	55995
541	6808	56002
542	6816	55948
543	6830	55953
544	6837	55894
545	6853	55905
546	6858	55832
547	6865	55779
548	6871	55707
549	6884	55702
550	6889	55628
551	6897	55578
552	6905	55535
553	6917	55514
554	6928	55489
555	6933	55418
556	6945	55402
557	6954	55365
558	6970	55374
559	6979	55340
560	6995	55355
561	7010	55363
562	7019	55322
563	7027	55274
564	7036	55232
565	7043	55175
566	7048	55105
567	7056	55058
568	7061	54990
569	7072	54965
570	7077	54893
571	7085	54851
572	7099	54852
573	7106	54793
574	7112	54735
575	7116	54662
576	7127	54638
577	7139	54617
578	7143	54546
579	7154	54525
580	7171	54548
581	7176	54476
582	7180	54404
583	7197	54427
584	7203	54364
585	7212	54324
586	7216	54255
587	7221	54184
588	7225	54114
589	7232	54060
590	7237	53991
591	7241	53920
592	7252	53895
593	7257	53835
594	7262	53765
595	7269	53718
596	7275	53654
597	7279	53587
598	7289	53557
599	7294	53490
600	7303	53457
601	7308	53393
602	7313	53330
603	7326	53323
604	7336	53296
605	7341	53229
606	7348	53182
607	7367	53222
608	7391	53290
609	7402	53270
610	7417	53282
611	7422	53220
612	7432	53190
613	7451	53231
614	7466	53236
615	7471	53172
616	7479	53129
617	7491	53120
618	7506	53129
619	7517	53105
620	7521	53039
621	7533	53028
622	7539	52967
623	7548	52939
624	7553	52875
625	7558	52812
626	7563	52752
627	7573	52723
628	7579	52669
629	7613	52807
630	7629	52823
631	7645	52841
632	7662	52864
633	7677	52871
634	7682	52810
635	7696	52809
636	7708	52800
637	7721	52792
638	7734	52783
639	7743	52753
640	7756	52749
641	7766	52722
642	7770	52653
643	7779	52623
644	7792	52614
645	7808	52630
646	7830	52685
647	7844	52684
648	7860	52694
649	7874	52696
650	7888	52697
651	7901	52695
652	7919	52718
653	7931	52709
654	7947	52717
655	7962	52728
656	7974	52710
657	7987	52708
658	8002	52711
659	8018	52727
660	8041	52788
661	8059	52815
662	8071	52801
663	8085	52799
664	8090	52742
665	8098	52704
666	8110	52690
667	8122	52673
668	8126	52610
669	8134	52573
670	8150	52581
671	8164	52586
672	8174	52554
673	8181	52512
674	8189	52471
675	8201	52462
676	8206	52402
677	8220	52403
678	8236	52415
679	8263	52500
680	8270	52450
681	8274	52390
682	8293	52418
683	8302	52388
684	8308	52339
685	8313	52278
686	8318	52221
687	8324	52174
688	8337	52167
689	8344	52123
690	8353	52089
691	8359	52041
692	8366	51998
693	8370	51938
694	8380	51912
695	8386	51863
696	8402	51871
697	8409	51831
698	8418	51797
699	8427	51771
700	8443	51780
701	8447	51722
702	8460	51711
703	8480	51752
704	8490	51726
705	8496	51676
706	8501	51619
707	8508	51576
708	8513	51522
709	8526	51520
710	8531	51464
711	8536	51412
712	8548	51400
713	8562	51398
714	8567	51343
715	8572	51288
716	8576	51233
717	8581	51176
718	8585	51120
719	8592	51080
720	8598	51028
721	8602	50972
722	8616	50970
723	8620	50913
724	8625	50862
725	8631	50816
726	8637	50769
727	8650	50760
728	8658	50726
729	8666	50691
730	8692	50763
731	8711	50793
732	8723	50784
733	8741	50807
734	8755	50806
735	8764	50774
736	8777	50774
737	8794	50790
738	8803	50758
739	8816	50751
740	8822	50708
741	8829	50667
742	8842	50660
743	8853	50647
744	8859	50602
745	8872	50596
746	8878	50546
747	8891	50541
748	8904	50537
749	8934	50629
750	8945	50613
751	8960	50619
752	8977	50633
753	8987	50611
754	8997	50586
755	9013	50597
756	9026	50595
757	9041	50599
758	9059	50618
759	9067	50584
760	9073	50542
761	9085	50530
762	9095	50505
763	9099	50452
764	9115	50463
765	9125	50443
766	9151	50504
767	9161	50482
768	9166	50435
769	9174	50400
770	9179	50351
771	9186	50312
772	9198	50300
773	9205	50262
774	9210	50214
775	9217	50171
776	9222	50124
777	9237	50131
778	9252	50136
779	9261	50105
780	9274	50101
781	9284	50078
782	9290	50034
783	9294	49982
784	9309	49986
785	9315	49941
786	9326	49927
